mode_time_elapsed,timestamp,frame_number,x_midpoint_pixels,x_midpoint_normalized,x_camera_mm,z_depth_mm,confidence,rolling_variance_pixels,rolling_std_dev_pixels,rolling_mean_pixels,detection_count,consistent_detections,large_jumps_count,stability_classification,head_angle_degrees,head_tracking_active
7.45689582824707,1755054318.8235495,150,899,0.4686279296875,-41.843955993652344,1198.3875732421875,0.990234375,6916.947346938776,83.16818710864615,817.54,50,50,0,very_unstable,4.119621000107656,True
7.606080055236816,1755054318.972585,153,897,0.467529296875,-43.936153411865234,1198.3875732421875,0.98828125,6902.410196078431,83.08074503805578,819.0980392156863,51,51,0,very_unstable,3.2256294541144253,True
7.7556116580963135,1755054319.1213856,156,894,0.4659423828125,-46.028350830078125,1198.3875732421875,0.9921875,6874.959276018099,82.91537418367054,820.5384615384615,52,52,0,very_unstable,4.115983488112363,True
7.9071877002716064,1755054319.2743232,159,897,0.46728515625,-45.191471099853516,1209.80078125,0.9912109375,6853.057329462989,82.78319472853768,821.9811320754717,53,53,0,very_unstable,3.2185376521179587,True
8.057171106338501,1755054319.4229352,162,894,0.4656982421875,-46.028350830078125,1207.5097514386016,0.9931640625,6819.804682040531,82.58210872846813,823.3148148148148,54,54,0,very_unstable,4.109081226125056,True
8.209117889404297,1755054319.5755932,165,891,0.4642333984375,-49.495418548583984,1218.9376375753725,0.9931640625,6776.80808080808,82.3213707417951,824.5454545454545,55,55,0,very_unstable,5.015704650134069,True
8.359918594360352,1755054319.7273228,168,894,0.4659423828125,-46.028350830078125,1216.6602421142386,0.9912109375,6739.735064935065,82.09588945212218,825.7857142857143,56,56,0,very_unstable,4.058337660136715,True
8.511929273605347,1755054319.877643,171,894,0.4658203125,-47.34344482421875,1221.219234298257,0.9912109375,6701.017543859649,81.8597431211438,826.9824561403509,57,57,0,very_unstable,3.145606224139158,True
8.66300368309021,1755054320.0288467,174,894,0.4658203125,-47.34344482421875,1228.0676041950674,0.9931640625,6660.892921960072,81.614293613068,828.1379310344828,58,58,0,very_unstable,4.033008204145118,True
8.812950849533081,1755054320.1829927,177,896,0.466796875,-45.191471099853516,1232.6271972656248,0.9931640625,6624.10520163647,81.3886060922318,829.2881355932203,59,59,0,very_unstable,3.7627254803252796,True
8.96398639678955,1755054320.3298259,180,896,0.4666748046875,-46.267459869384766,1223.5092197829213,0.9912109375,6586.006779661017,81.15421603133763,830.4,60,60,0,very_unstable,4.633199702333222,True
9.116008996963501,1755054320.4817464,183,865,0.4505615234375,-66.95033264160156,1207.5388663585977,0.98828125,6495.865573770492,80.5969327814061,830.9672131147541,61,61,0,very_unstable,6.6963917207969805,True
9.26680064201355,1755054320.6340568,186,871,0.4539794921875,-61.7198371887207,1200.67246596959,0.9912109375,6415.224748810153,80.09509815719157,831.6129032258065,62,62,0,very_unstable,4.551135850965656,True
9.41765546798706,1755054320.7835739,189,875,0.455810546875,-59.62763595581055,1198.3875732421875,0.9921875,6341.633384536611,79.6343731345743,832.3015873015873,63,63,0,very_unstable,5.45264200096968,True
9.571803092956543,1755054320.9375777,192,871,0.453857421875,-62.76593780517578,1198.3875732421875,0.9912109375,6264.372023809524,79.14778596909407,832.90625,64,64,0,very_unstable,4.554593038960737,True
9.721256732940674,1755054321.0886426,195,874,0.455322265625,-60.673736572265625,1198.3875732421875,0.9873046875,6192.471153846154,78.6922559966745,833.5384615384615,65,65,0,very_unstable,5.4821711089543514,True
9.871495962142944,1755054321.2373652,198,875,0.455810546875,-58.58154296875,1198.3875732421875,0.9892578125,6123.248717948718,78.25118988199935,834.1666666666666,66,66,0,very_unstable,4.586197528958981,True
10.019645690917969,1755054321.3869832,201,872,0.45458984375,-60.673736572265625,1198.3875732421875,0.9892578125,6051.835820895522,77.79354613909513,834.7313432835821,67,67,0,very_unstable,4.597985561902178,True
10.172110080718994,1755054321.5388227,204,872,0.454345703125,-61.7198371887207,1198.3875732421875,0.98828125,5981.935689201054,77.34297440104727,835.2794117647059,68,68,0,very_unstable,5.513544041904069,True
10.322591066360474,1755054321.6895385,207,866,0.451416015625,-65.90422821044922,1198.3875732421875,0.986328125,5907.643648763853,76.86119728942461,835.7246376811594,69,69,0,very_unstable,6.430503965900797,True
10.473657846450806,1755054321.8393683,210,866,0.451416015625,-65.90422821044922,1198.3875732421875,0.986328125,5835.119875776398,76.38795635292514,836.1571428571428,70,70,0,very_unstable,5.637320943653813,True
10.621233701705933,1755054321.987067,213,873,0.454833984375,-60.673736572265625,1198.3875732421875,0.9892578125,5770.879275653923,75.96630355397005,836.6760563380282,71,71,0,very_unstable,5.655702561648958,True
10.77575421333313,1755054322.1415756,216,868,0.4525146484375,-63.81203842163086,1198.3875732421875,0.9892578125,5703.226917057903,75.51971210920962,837.1111111111111,72,72,0,very_unstable,4.755683661632738,True
10.924655675888062,1755054322.290477,219,871,0.4539794921875,-62.76593780517578,1198.3875732421875,0.9892578125,5639.747716894977,75.0982537539654,837.5753424657535,73,73,0,very_unstable,5.637877935640554,True
11.075257301330566,1755054322.4418433,222,870,0.453125,-63.81203842163086,1198.3875732421875,0.98828125,5576.698445020363,74.67729537831671,838.0135135135135,74,74,0,very_unstable,4.733470977642846,True
