timestamp,mode_time_elapsed,person_detected,person_x_camera,person_z_camera,person_confidence,person_robot_angle_deg,person_robot_distance,person_transform_confidence,head_angle_deg,head_tracking_active,lidar_obstacles_count,closest_lidar_angle_deg,closest_lidar_distance,person_lidar_angle_diff_deg,person_lidar_distance_diff,coordinates_aligned,alignment_score,detection_quality
1755329876.0995045,46.60080885887146,True,0.8012672662734985,917.9138793945312,0.99609375,0.7421610999953346,787.9138793945312,1.0,0.6921463633308147,True,257,6.0,600,5.257838900004665,187.91387939453125,False,0.8946010979290931,14
1755329876.250081,46.75138545036316,True,5.608870983123779,917.9138793945312,0.994140625,1.0422452591017015,787.9138793945312,1.0,0.6921463633308147,True,255,6.0,600,4.957754740898299,187.91387939453125,True,0.8979353663636083,14
1755329876.4034166,46.90472102165222,True,3.205069065093994,917.9138793945312,0.9970703125,0.8922045477771331,787.9138793945312,1.0,0.6921463633308147,True,253,6.0,600,5.107795452222867,187.91387939453125,False,0.896268247348891,14
1755329876.5562859,47.05759024620056,True,0.0,917.9138793945312,0.9970703125,0.6921463633308147,787.9138793945312,1.0,0.6921463633308147,True,253,6.0,600,5.3078536366691855,187.91387939453125,False,0.8940453786328206,14
1755329876.7188466,47.2201509475708,True,-1.602534532546997,917.9138793945312,0.9970703125,0.5921169662233691,787.9138793945312,1.0,0.6921463633308147,True,256,6.0,600,5.407883033776631,187.91387939453125,False,0.8929339408871824,15
1755329876.8687654,47.37006974220276,True,0.0,917.9138793945312,0.9970703125,0.6921463633308147,787.9138793945312,1.0,0.6921463633308147,True,260,6.0,600,5.3078536366691855,187.91387939453125,False,0.8940453786328206,15
1755329877.0298028,47.53110718727112,True,-1.602534532546997,917.9138793945312,0.998046875,0.5921169662233691,787.9138793945312,1.0,0.6921463633308147,True,259,6.0,600,5.407883033776631,187.91387939453125,False,0.8929339408871824,15
1755329877.1824775,47.68378186225891,True,-0.8012672662734985,917.9138793945312,0.9970703125,0.6421316266662949,787.9138793945312,1.0,0.6921463633308147,True,253,6.0,600,5.357868373333705,187.91387939453125,False,0.8934896593365482,15
1755329877.34535,47.846654415130615,True,-32.16754150390625,911.5515845707342,0.9931640625,87.9789406182877,781.5515845707342,1.0,90.0,True,258,88.0,1100,0.02105938171230548,318.44841542926576,True,0.9201539030125468,17
1755329877.4960577,47.99736213684082,True,-45.505306243896484,902.6382507589345,0.986328125,53.49067049995694,772.6382507589345,1.0,56.37671763422181,True,257,53.0,1850,0.49067049995694134,1077.3617492410654,False,0.7252076682457677,23
1755329877.6560998,48.15740418434143,True,-41.582435607910156,898.7907104492188,0.9912109375,-28.94554138683419,768.7907104492188,1.0,-26.296648434376596,True,260,326.0,1600,5.05445861316581,831.2092895507812,False,0.7360370263549068,11
1755329877.8061266,48.30743098258972,True,-44.72072982788086,898.7907104492188,0.9912109375,-65.84330471145974,768.7907104492188,1.0,-62.9948132150225,True,257,294.0,1650,0.15669528854026282,881.2092895507812,False,0.7779566188507462,29
1755329877.9615293,48.462833642959595,True,-43.9361572265625,898.7907104492188,0.994140625,-46.191280709823175,768.7907104492188,1.0,-43.392682491772675,True,252,314.0,1600,0.19128070982317524,831.2092895507812,False,0.7900723363920472,23
1755329878.112077,48.61338138580322,True,-43.9361572265625,898.7907104492186,0.9912109375,15.354084021484777,768.7907104492186,1.0,18.152682239535277,True,255,15.0,600,0.3540840214847769,168.79071044921864,True,0.9538680554823089,25
1755329878.2730732,48.7743775844574,True,-42.367008209228516,898.7907104492186,0.9921875,33.083804484168674,768.7907104492186,1.0,35.782603233746805,True,255,33.0,1900,0.08380448416867381,1131.2092895507812,False,0.7162665166770972,24
1755329878.424136,48.925440311431885,True,-43.9361572265625,898.7907104492189,0.9931640625,2.248822543314297,768.7907104492189,1.0,5.047420761364795,True,257,6.0,600,3.751177456685703,168.79071044921886,True,0.9161225728689653,15
1755329878.6083586,49.109663009643555,True,-44.72072982788086,898.7907104492189,0.9892578125,1.5285573008465718,768.7907104492189,1.0,4.377048797283812,True,256,6.0,600,4.471442699153428,168.79071044921886,True,0.9081196257304349,15
1755329878.753525,49.25482940673828,True,-45.505306243896484,898.7907104492188,0.9892578125,2.4130926642146417,768.7907104492188,1.0,5.311473358407889,True,260,6.0,600,3.5869073357853583,168.79071044921875,True,0.9179477964345246,15
1755329878.9254773,49.42678165435791,True,-45.505306243896484,898.7907104492188,0.9892578125,2.9764044642406278,768.7907104492188,1.0,5.874785158433874,True,256,6.0,600,3.0235955357593722,168.79071044921875,True,0.9242068164348134,15
1755329879.0775452,49.57884955406189,True,-46.28988265991211,898.7907104492186,0.9931640625,2.040362132786632,768.7907104492186,1.0,4.988627626429583,True,253,6.0,600,3.959637867213368,168.79071044921864,True,0.9138063460853246,15
1755329879.237352,49.73865628242493,True,-48.64360046386719,898.7907104492188,0.994140625,2.9371567638404446,768.7907104492188,1.0,6.035048788420603,True,259,6.0,600,3.0628432361595554,168.79071044921875,True,0.9237707308748113,15
1755329879.3855376,49.886842012405396,True,-52.082374572753906,905.177240994793,0.9931640625,2.012806920853099,775.177240994793,1.0,5.305878740797391,True,257,6.0,600,3.987193079146901,175.177240994793,True,0.9119035444274473,15
1755329879.5516503,50.05295467376709,True,-52.56647491455078,907.7306127810915,0.98828125,3.1559202988771076,777.7306127810915,1.0,6.470204402791037,True,255,6.0,600,2.8440797011228924,177.7306127810915,True,0.9239664612366949,16
1755329879.7019577,50.20326209068298,True,-57.273921966552734,902.6302133337975,0.9853515625,3.754912971469951,772.6302133337975,1.0,7.3855919727832005,True,259,6.0,600,2.245087028530049,172.63021333379754,True,0.931897035238439,16
1755329879.8722935,50.373597860336304,True,-49.67856979370117,910.2890093882555,0.9912109375,1.4997035897436264,780.2890093882555,1.0,4.623493435852351,True,257,6.0,600,4.500296410256373,180.28900938825552,True,0.9049244542056432,16
1755329880.0230272,50.52433156967163,True,-50.47983932495117,916.6471201071219,0.9921875,2.6271453129889464,786.6471201071219,1.0,5.779245142165247,True,253,6.0,600,3.3728546870110536,186.64712010712185,True,0.9158620567842078,15
1755329880.1842248,50.68552923202515,True,-51.781898498535156,911.5491143086824,0.990234375,2.1589777501545204,781.5491143086824,1.0,5.410255166054159,True,254,6.0,600,3.8410222498454796,181.54911430868242,True,0.9119346964245463,15
1755329880.3338947,50.83519911766052,True,-53.351043701171875,902.6334871841773,0.98828125,2.951427471752939,772.6334871841773,1.0,6.334015724081584,True,252,6.0,600,3.048572528247061,172.63348718417728,True,0.9229686001123216,15
1755329880.4920151,50.993319511413574,True,-48.64360046386719,898.7907104492188,0.97802734375,2.1542267668558877,768.7907104492188,1.0,5.252118791436046,True,253,6.0,600,3.8457732331441123,168.79071044921875,True,0.9150715086860941,15
1755329880.6437368,51.1450412273407,True,-48.64360046386719,898.7907104492189,0.990234375,3.0125678368206956,768.7907104492189,1.0,6.110459861400853,True,252,6.0,600,2.9874321631793044,168.79071044921886,True,0.924608631685703,15
1755329880.8096237,51.31092810630798,True,-32.050689697265625,905.1925334904729,0.9951171875,0.9627535950413881,775.1925334904729,1.0,2.990612135256112,True,254,6.0,600,5.037246404958612,175.1925334904729,False,0.9002324621278417,15
1755329880.9611323,51.46243667602539,True,-29.646886825561523,914.0940047934963,0.994140625,2.1247954587449565,784.0940047934963,1.0,3.982423070828077,True,256,6.0,600,3.8752045412550435,184.0940047934963,True,0.9109186705654588,16
1755329881.1298168,51.63112115859985,True,-29.029245376586914,911.5273965039241,0.9970703125,0.9412602337980536,781.5273965039241,1.0,2.7653318847832233,True,262,6.0,600,5.058739766201946,181.52739650392414,False,0.8984099312495528,16
1755329881.2746024,51.775906801223755,True,-31.38296890258789,902.6115909175853,0.99609375,2.250355211530056,772.6115909175853,1.0,4.2416742215395,True,259,6.0,600,3.749644788469944,172.61159091758532,True,0.9151843823987154,16
1755329881.4297867,51.93109107017517,True,-31.38296890258789,902.6115909175853,0.99609375,1.3120709574719664,772.6115909175853,1.0,3.3033899674814107,True,251,6.0,600,4.687929042528033,172.61159091758532,True,0.90475900179807,16
1755329881.5798361,52.08114051818848,True,-32.95211410522461,900.0646706603521,0.994140625,1.6944115218274831,770.0646706603521,1.0,3.7911210885671487,True,250,6.0,600,4.305588478172517,170.06467066035214,True,0.9096439603552173,15
