timestamp,mode_time_elapsed,person_detected,person_x_camera,person_z_camera,person_confidence,person_robot_angle_deg,person_robot_distance,person_transform_confidence,head_angle_deg,head_tracking_active,lidar_obstacles_count,closest_lidar_angle_deg,closest_lidar_distance,person_lidar_angle_diff_deg,person_lidar_distance_diff,coordinates_aligned,alignment_score,detection_quality
1755074056.6838748,8.060668230056763,True,-36.58357238769531,1232.6271972656248,0.9912109375,1.6520467621176367,1102.6271972656248,1.0,3.3520491409114257,True,279,2.0,850,0.3479532378823633,252.62719726562477,True,0.932977053596012,19
1755074056.8346417,8.211435079574585,True,-35.50758743286133,1232.6271972656248,0.994140625,0.783939404498555,1102.6271972656248,1.0,2.433969886883155,True,279,1.0,850,0.21606059550144496,252.62719726562477,True,0.9344425274002445,17
1755074056.9830453,8.359838724136353,True,-35.50758743286133,1232.627197265625,0.9912109375,1.7239995745530485,1102.627197265625,1.0,3.3740300569376487,True,287,2.0,850,0.27600042544695147,252.627197265625,True,0.9337765292897386,20
1755074057.1406076,8.517400979995728,True,-35.50758743286133,1232.627197265625,0.9921875,0.7582494625293781,1102.627197265625,1.0,2.408279944913978,True,274,1.0,850,0.24175053747062192,252.627197265625,True,0.9341570836005868,17
1755074057.287154,8.663947343826294,True,-34.43159866333008,1232.6271972656248,0.9921875,1.685510135222083,1102.6271972656248,1.0,3.285566032882947,True,285,2.0,850,0.31448986477791707,252.62719726562477,True,0.933348868852728,19
1755074057.4404287,8.817222118377686,True,-35.50758743286133,1232.6271972656248,0.994140625,0.7263563606447428,1102.6271972656248,1.0,2.3763868430293433,True,289,1.0,850,0.27364363935525715,252.62719726562477,True,0.9338027158018687,18
1755074057.587686,8.964479446411133,True,-35.50758743286133,1232.627197265625,0.9931640625,0.8262240300298092,1102.627197265625,1.0,2.476254512414409,True,286,1.0,850,0.17377596997019085,252.627197265625,True,0.9349123565728139,18
1755074057.7398314,9.11662483215332,True,-39.8115348815918,1232.627197265625,0.9921875,1.7293409067635448,1102.627197265625,1.0,3.5792435040461084,True,292,2.0,850,0.2706590932364552,252.627197265625,True,0.933835877425411,19
1755074057.8894298,9.266223192214966,True,-46.520633697509766,1244.715754154393,0.9931640625,0.935959560778747,1114.715754154393,1.0,3.076364650711325,True,292,1.0,850,0.06404043922125302,264.7157541543929,True,0.9331095010256101,19
1755074058.043833,9.420626401901245,True,-52.723388671875,1249.553727561581,0.9892578125,2.653836400865176,1119.553727561581,1.0,5.069928501472944,True,292,3.0,850,0.3461635991348242,269.5537275615809,True,0.9287653058969956,22
1755074058.1904116,9.56720495223999,True,-45.413002014160156,1261.642610108208,0.9931640625,2.030700959926404,1131.642610108208,1.0,4.092180536932355,True,293,2.0,850,0.030700959926404092,281.6426101082079,True,0.929248225695988,19
1755074058.3455944,9.722387790679932,True,-47.34344482421875,1254.3594971663742,0.9951171875,2.822916379497427,1124.3594971663742,1.0,4.9844120429004395,True,290,3.0,850,0.17708362050257298,274.35949716637424,True,0.9294425299250445,23
1755074058.494867,9.871660470962524,True,-46.520633697509766,1251.9481473336239,0.994140625,1.861448702378826,1121.9481473336239,1.0,3.9895002637230643,True,288,2.0,850,0.13855129762117402,271.94814733362387,True,0.9304735043041366,20
1755074058.6427824,10.019575834274292,True,-46.267459869384766,1244.7007182700922,0.9951171875,0.9697561913986199,1114.7007182700922,1.0,3.098549241784829,True,284,1.0,850,0.030243808601380096,264.70071827009224,True,0.9334887781146839,18
1755074058.7983532,10.175146579742432,True,-44.11548614501953,1237.4569234051162,0.9951171875,2.2001339395901405,1107.4569234051162,1.0,4.241870601616176,True,280,2.0,850,0.20013393959014047,257.4569234051162,True,0.9334120587088305,19
1755074058.9493387,10.32613205909729,True,-48.41943359375,1242.2910758450755,0.994140625,1.2478785411574878,1112.2910758450755,1.0,3.47990429315955,True,287,1.0,850,0.24787854115748775,262.2910758450755,True,0.9316730250258702,18
1755074059.0954497,10.472243070602417,True,-47.34344482421875,1237.4575555268543,0.99609375,1.73897757114542,1107.4575555268543,1.0,3.9299676670066415,True,291,2.0,850,0.26102242885457994,257.4575555268543,True,0.932735361908791,21
