mode_time_elapsed,timestamp,frame_number,x_midpoint_pixels,x_midpoint_normalized,x_camera_mm,z_depth_mm,raw_z_depth_mm,confidence,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_width,bbox_height,x_jump_from_previous,is_large_jump,rolling_variance_pixels,rolling_std_dev_pixels,rolling_mean_pixels,short_term_variance,medium_term_variance,long_term_variance,detection_count,consistent_detections,large_jumps_count,stability_classification,head_angle_deg,head_tracking_active,person_is_settled,detection_method,filtered_x_position,deadband_blocked,movement_scaled
2.6109745502471924,1754810927.7773867,34,590,0.30731201171875,-257.34033203125,1191.9454401594014,1191.9454401594014,0.9677734375,0.1732177734375,0.36279296875,0.44140625,0.99951171875,0.2681884765625,0.63671875,3,False,0.0,0.0,590,0.0,0.0,0.0,25,25,0,stable,1.3249429899258218,True,True,COMPREHENSIVE_FIX,592.0198631740832,False,False
2.7111706733703613,1754810927.8775795,36,585,0.30517578125,-261.5247497558594,1194.096437476922,1194.096437476922,0.966796875,0.173095703125,0.355224609375,0.437255859375,1.0009765625,0.26416015625,0.645751953125,5,False,0.0,0.0,585,0.0,0.0,0.0,26,26,0,stable,1.3249429899258218,True,True,COMPREHENSIVE_FIX,590.6158905392665,False,False
2.7612698078155518,1754810927.927667,37,591,0.30792236328125,-257.34033203125,1196.2459041604318,1196.2459041604318,0.970703125,0.1719970703125,0.3603515625,0.44384765625,1.0,0.2718505859375,0.6396484375,6,False,0.0,0.0,591,0.0,0.0,0.0,27,27,0,stable,1.3249429899258218,True,True,COMPREHENSIVE_FIX,590.6927124314133,False,False
2.861510753631592,1754810928.0279088,39,595,0.310302734375,-254.20205688476562,1198.3875732421875,1198.3875732421875,0.9716796875,0.1787109375,0.36376953125,0.44189453125,1.001953125,0.26318359375,0.63818359375,4,False,0.0,0.0,595,0.0,0.0,0.0,28,28,0,stable,1.3249429899258218,True,True,COMPREHENSIVE_FIX,591.5541699451306,False,False
2.9618852138519287,1754810928.128296,41,590,0.30755615234375,-258.3864440917969,1198.3875732421875,1198.3875732421875,0.9658203125,0.1741943359375,0.35986328125,0.44091796875,0.99755859375,0.2667236328125,0.6376953125,5,False,0.0,0.0,590,0.0,0.0,0.0,29,29,0,stable,1.3249429899258218,True,True,COMPREHENSIVE_FIX,591.2433359561046,False,False
6.1626341342926025,1754810931.329121,42,599,0.31243896484375,-251.06375122070312,1198.3875732421875,1198.3875732421875,0.97314453125,0.1751708984375,0.357666015625,0.44970703125,1.001953125,0.2745361328125,0.644287109375,9,False,0.0,0.0,599,0.0,0.0,0.0,30,30,0,stable,47.15238287677165,True,True,COMPREHENSIVE_FIX,592.5117661173789,False,False
6.267847776412964,1754810931.4342144,43,947,0.49365234375,-7.725039005279541,1168.3729279528582,1168.3729279528582,0.93701171875,0.3447265625,0.37255859375,0.642578125,1.005859375,0.2978515625,0.63330078125,348,True,0.0,0.0,947,0.0,0.0,0.0,31,31,0,stable,44.346621251046386,True,True,COMPREHENSIVE_FIX,651.9880644622185,True,False
6.269082307815552,1754810931.4353375,44,959,0.4998779296875,0.0,1143.2158429132423,1143.2158429132423,0.986328125,0.338623046875,0.3447265625,0.6611328125,1.009765625,0.322509765625,0.6650390625,12,False,0.0,0.0,959,0.0,0.0,0.0,32,32,0,stable,44.346621251046386,True,True,COMPREHENSIVE_FIX,713.3904515697748,True,False
6.319754362106323,1754810931.486101,45,995,0.5184326171875,23.409997940063477,1144.5914385216229,1144.5914385216229,0.95947265625,0.394775390625,0.378173828125,0.64208984375,0.98046875,0.247314453125,0.602294921875,36,False,0.0,0.0,995,0.0,0.0,0.0,33,33,0,stable,44.346621251046386,True,True,COMPREHENSIVE_FIX,769.7123612558198,True,False
6.369931221008301,1754810931.5362787,46,1002,0.5220947265625,27.037633895874023,1128.3253638381857,1128.3253638381857,0.95703125,0.398193359375,0.3828125,0.64599609375,0.990234375,0.247802734375,0.607421875,7,False,0.0,0.0,1002,0.0,0.0,0.0,34,34,0,stable,44.346621251046386,True,True,COMPREHENSIVE_FIX,816.1698890046558,True,False
6.420088052749634,1754810931.5864909,47,1060,0.55224609375,68.19434356689453,1137.7938007467662,1137.7938007467662,0.93359375,0.431640625,0.377197265625,0.6728515625,0.9736328125,0.2412109375,0.596435546875,58,True,0.0,0.0,1060,0.0,0.0,0.0,35,35,0,stable,44.346621251046386,True,True,COMPREHENSIVE_FIX,864.9359112037247,False,False
6.470282077789307,1754810931.6366887,48,1077,0.5611572265625,77.30120086669922,1139.5734646178837,1139.5734646178837,0.970703125,0.441650390625,0.38037109375,0.6806640625,0.96826171875,0.239013671875,0.587890625,17,False,0.0,0.0,1077,0.0,0.0,0.0,36,36,0,stable,45.69754351528448,True,True,COMPREHENSIVE_FIX,907.3487289629797,False,False
6.52018141746521,1754810931.6867454,49,1099,0.57275390625,92.16682434082031,1139.5064758619067,1139.5064758619067,0.93505859375,0.44775390625,0.38134765625,0.69775390625,0.97607421875,0.25,0.5947265625,22,False,0.0,0.0,1099,0.0,0.0,0.0,37,37,0,stable,47.04846577952256,True,True,COMPREHENSIVE_FIX,945.6789831703838,False,False
6.570637226104736,1754810931.7369857,50,1112,0.57958984375,100.09515380859375,1137.3692356665867,1137.3692356665867,0.9697265625,0.45068359375,0.379638671875,0.70849609375,0.9697265625,0.2578125,0.590087890625,13,False,0.0,0.0,1112,0.0,0.0,0.0,38,38,0,stable,47.04846577952256,True,True,COMPREHENSIVE_FIX,978.943186536307,False,False
6.621384620666504,1754810931.7877927,51,1112,0.5792236328125,95.09039306640625,1118.6685465475257,1118.6685465475257,0.93603515625,0.454345703125,0.382568359375,0.7041015625,0.96875,0.249755859375,0.586181640625,0,False,0.0,0.0,1112,0.0,0.0,0.0,39,39,0,stable,48.39938804376065,True,True,COMPREHENSIVE_FIX,1005.5545492290456,False,False
6.671366453170776,1754810931.8377893,52,1160,0.6043701171875,135.37086486816406,1130.2172538249122,1130.2172538249122,0.91748046875,0.477294921875,0.365478515625,0.7314453125,0.9443359375,0.254150390625,0.578857421875,48,False,0.0,0.0,1160,0.0,0.0,0.0,40,40,0,stable,48.39938804376065,True,True,COMPREHENSIVE_FIX,1036.4436393832366,False,False
6.72112774848938,1754810931.8875308,53,1180,0.6146240234375,135.02330017089844,1103.7895416161928,1103.7895416161928,0.96240234375,0.492919921875,0.375732421875,0.736328125,0.9794921875,0.243408203125,0.603759765625,20,False,0.0,0.0,1180,0.0,0.0,0.0,41,41,0,stable,51.10123257223682,True,True,COMPREHENSIVE_FIX,1065.1549115065893,False,False
6.825847387313843,1754810931.9923213,55,1201,0.6259765625,147.88267517089844,1083.0424425930066,1083.0424425930066,0.9873046875,0.50927734375,0.377197265625,0.74267578125,0.970703125,0.2333984375,0.593505859375,21,False,0.0,0.0,1201,0.0,0.0,0.0,42,42,0,stable,51.10123257223682,True,True,COMPREHENSIVE_FIX,1092.3239292052715,False,False
6.872967958450317,1754810932.039447,56,1210,0.63037109375,149.7415771484375,1059.822709798292,1059.822709798292,0.98388671875,0.50341796875,0.383056640625,0.75732421875,0.9853515625,0.25390625,0.602294921875,9,False,0.0,0.0,1210,0.0,0.0,0.0,43,43,0,stable,52.452154836474904,True,True,COMPREHENSIVE_FIX,1115.8591433642173,False,False
7.080550193786621,1754810932.246948,58,1212,0.63134765625,154.31236267089844,1052.6363285656842,1052.6363285656842,0.984375,0.509765625,0.376953125,0.7529296875,0.9609375,0.2431640625,0.583984375,2,False,0.0,0.0,1212,0.0,0.0,0.0,44,44,0,stable,53.75111855208844,True,True,COMPREHENSIVE_FIX,1125.8646092791266,False,False
7.0840301513671875,1754810932.2503386,59,1210,0.63037109375,149.7415771484375,1038.877185490991,1038.877185490991,0.98193359375,0.50390625,0.37109375,0.7568359375,0.9853515625,0.2529296875,0.6142578125,2,False,0.0,0.0,1210,0.0,0.0,0.0,45,45,0,stable,53.75111855208844,True,True,COMPREHENSIVE_FIX,1142.6916874233013,False,False
7.134329557418823,1754810932.3007948,60,1208,0.62939453125,148.8449249267578,1033.8798726692605,1033.8798726692605,0.98388671875,0.5029296875,0.367919921875,0.755859375,0.9853515625,0.2529296875,0.617431640625,2,False,0.0,0.0,1208,0.0,0.0,0.0,46,46,0,stable,52.34823773922582,True,True,COMPREHENSIVE_FIX,1155.7533499386411,False,False
